ticker,E_score,S_score,G_score,ESG_score,Sectors,Market_Cap,Beta_1Y,Risk_Score,Risk_Category
ZUMZ,70.77,30.98,69.76,57.17,Consumer,737773933.5,1.683531125,42.83,Medium
VRNA,12.74,5.17,37.01,18.3,Health Care,235435391.1,0.716820182,81.7,High
YORW,88.35,81.51,87.59,85.82,Utilities,553441865.9,0.405176975,14.18,Low
VIA,5.52,54.03,47.47,35.67,Utilities,259222965.5,0.520821052,64.33,High
XRX,98.58,98.38,56.28,84.41,Information Technology,2705238567,1.65243586,15.59,Low
UCTT,86.58,54.03,68.74,69.78,Information Technology,1422767071,2.198831356,30.22,Medium
XGN,18.74,30.98,20.16,23.29,Health Care,98345702.4,1.09284451,76.71,High
WPRT,95.09,98.23,67.17,86.83,Industrials,192236937.1,1.711279215,13.17,Low
VOXX,54.56,23.61,7.4,28.52,Consumer,184797012.4,1.33303661,71.48,High
WSTG,32.73,30.98,57.8,40.5,Information Technology,152585436.5,0.601543871,59.5,High
VSAT,94.07,78.67,61.85,78.2,Information Technology,2785565678,0.719228822,21.8,Medium
WWD,52.28,13.88,51.62,39.26,Industrials,6922587674,0.939784001,60.74,High
TBK,37.84,85.99,68.69,64.18,Financials,1771692696,1.690007403,35.82,Medium
WB,40.98,10.56,3.6,18.38,Communication Services,5400707538,1.095659224,81.62,High
ZGNX,6.99,54.03,9.88,23.63,Health Care,11613679733,0.289863149,76.37,High
VCEL,64.03,54.03,36.68,51.58,Health Care,1409182891,1.709319358,48.42,Medium
WIX,68.44,54.03,53.65,58.7,Information Technology,4590128224,1.560462813,41.3,Medium
WEN,45.34,89.77,79.94,71.68,Consumer,4206592636,0.773473638,28.32,Medium
VIRT,43.01,75.58,24.37,47.65,Financials,5028953136,0.329534159,52.35,High
WRAP,57.95,17.48,1.11,25.52,Information Technology,106032970.9,1.154335749,74.48,High
VWTR,58,44.55,32.67,45.08,Industrials,287308367.2,0.797117843,54.92,High
ZVO,66.46,70.74,91.59,76.27,Consumer,24519512.88,0.380832013,23.73,Medium
YTEN,57.04,30.98,68.59,52.2,Health Care,14141934.67,0.840256626,47.8,Medium
VRNS,65.6,87.72,44.88,66.07,Information Technology,4784755823,1.651805461,33.93,Medium
XLNX,96.66,93.03,61.35,83.68,Information Technology,11613679733,1.374622778,16.32,Low
XSPA,20.21,12.01,14.49,15.57,Consumer,90336663.74,1.412355953,84.43,High
TBNK,49.44,30.98,69.15,49.86,Financials,210699113.1,0.259684413,50.14,High
VSEC,79.23,81.64,66.46,75.78,Industrials,537004212.6,1.109853971,24.22,Medium
WYNN,37.99,81.31,92.55,70.62,Consumer,8312505882,1.58165453,29.38,Medium
ZION,43.11,2.08,87.54,44.24,Financials,8628349480,1.279007947,55.76,High
UEIC,79.58,92.1,23.61,65.1,Consumer,380542472.7,0.799393912,34.9,Medium
WTBA,72.39,38.93,69.35,60.22,Financials,411627471.8,0.755035868,39.78,Medium
WKHS,1.77,0.46,61.04,21.09,Consumer,477776372.8,1.567606571,78.91,High
XXII,15.05,43.95,63.93,40.97,Consumer,320846303.7,2.459539429,59.03,High
WRLD,38.1,54.03,71.07,54.4,Financials,1275069420,1.360137867,45.6,Medium
WERN,80.85,54.03,83.18,72.69,Industrials,2576287415,0.608633112,27.31,Medium
YY,42.35,69.88,0.96,37.73,Communication Services,2879051057,1.661819974,62.27,High
VIRX,11.04,54.03,30.29,31.79,Health Care,99718808.84,1.982464911,68.21,High
ZYNE,12.74,54.03,34.3,33.69,Health Care,63687321.38,1.204985471,66.31,High
VXRT,1.47,19.58,5.37,8.81,Health Care,479078023.7,1.612761472,91.19,High
TBPH,18.34,66.44,81.41,55.4,Health Care,773437772.7,0.680666598,44.6,Medium
WTFC,80.04,38.93,85.31,68.09,Financials,5047443346,1.083223508,31.91,Medium
XBIT,14.49,22.87,41.64,26.33,Health Care,234991203,1.113012165,73.67,High
XNCR,47.37,30.98,63.88,47.41,Health Care,1548643905,1.000017939,52.59,High
ZM,77.66,75.58,96.91,83.38,Information Technology,31345200083,1.368293508,16.62,Low
WLDN,44.63,80.4,93.11,72.71,Industrials,362228840,0.540389744,27.29,Medium
YELL,79.89,98.68,99.59,92.72,Industrials,240463488.4,2.3507447,7.28,Low
XCUR,1.32,30.98,5.88,12.72,Health Care,15717488.26,1.740730534,87.28,High
WTRH,27.15,54.03,6.18,29.12,Consumer,43645770.19,1.840421077,70.88,High
ZYXI,26.44,66.44,16.62,36.5,Health Care,241304885.6,0.827045779,63.5,High
TCBI,51.22,2.08,22.14,25.14,Financials,2674636023,1.112599839,74.86,High
Z,55.65,75.58,47.9,59.71,Financials,10014292639,1.355260594,40.29,Medium
WETF,35.36,30.98,72.59,46.31,Financials,826598400,1.114190137,53.69,High
XOMA,48.94,66.44,78.22,64.53,Health Care,220966539.8,1.003346105,35.47,Medium
ZNGA,41.89,17.53,75.94,45.12,Communication Services,9484885668,0.515311749,54.88,High
XEL,87.44,92.05,88.1,89.19,Utilities,39579954148,0.247329068,10.81,Low
YMAB,16.36,54.03,8.51,26.3,Health Care,393871167.9,1.750169011,73.7,High
XPEL,24.82,12.01,60.79,32.54,Consumer,1255544786,1.206682508,67.46,High
ZBRA,52.03,95.57,81.05,76.22,Information Technology,20045172548,1.495492727,23.78,Medium
WEYS,75.84,70.74,18.09,54.89,Consumer,229878078.1,0.479097443,45.11,Medium
ZD,87.03,19.58,16.46,41.02,Communication Services,4225952362,1.255645152,58.98,High
